niveau,code_commune,code_province,code_region,code_pays,nom,nom_province,nom_region,centroid_lon,centroid_lat,centroid_x_3857,centroid_y_3857
commune,MA-01-573-0101,MA-01-573,MA-01,MA,Fnideq,M'diq-Fnideq,Tanger-Tétouan-Al Hoceima,-5.371896,35.829703,-597996.7152287993,4277214.037788103
commune,MA-01-573-0103,MA-01-573,MA-01,MA,Martil,M'diq-Fnideq,Tanger-Tétouan-Al Hoceima,-5.299968,35.63318,-589989.7878827387,4250264.233886412
commune,MA-01-573-0107,MA-01-573,MA-01,MA,Allyene,M'diq-Fnideq,Tanger-Tétouan-Al Hoceima,-5.415572,35.729089,-602858.6795196134,4263408.210049781
commune,MA-01-573-0109,MA-01-573,MA-01,MA,Belyounech,M'diq-Fnideq,Tanger-Tétouan-Al Hoceima,-5.395773,35.880615,-600654.6821011794,4284206.539179268
region,,,MA-02,MA,l'Oriental,,l'Oriental,-2.382544,33.600087,-265223.57336118014,3975228.9932562327
province,,MA-02-113,MA-02,MA,Berkane,Berkane,l'Oriental,-2.437712,34.856373,-271364.89735809376,4144379.830719155
commune,MA-02-113-0105,MA-02-113,MA-02,MA,Ain Erreggada,Berkane,l'Oriental,-2.225778,34.935161,-247772.48110333818,4155073.276174471
commune,MA-02-113-0107,MA-02-113,MA-02,MA,Aklim,Berkane,l'Oriental,-2.519868,34.884434,-280510.43671483174,4148187.257060308
commune,MA-02-113-0109,MA-02-113,MA-02,MA,Berkane,Berkane,l'Oriental,-2.320144,34.923397,-258277.19615607196,4153476.022188604
commune,MA-02-113-0101,MA-02-113,MA-02,MA,Ahfir,Berkane,l'Oriental,-2.101768,34.954673,-233967.78132813348,4157723.155716776
commune,MA-02-113-0125,MA-02-113,MA-02,MA,Saidia,Berkane,l'Oriental,-2.28169,35.093409,-253996.60178944195,4176582.269909781
commune,MA-02-113-0129,MA-02-113,MA-02,MA,Sidi Slimane Echcharaa,Berkane,l'Oriental,-2.349892,34.912052,-261588.79987108725,4151935.765274815
commune,MA-02-113-0311,MA-02-113,MA-02,MA,Madagh,Berkane,l'Oriental,-2.362807,35.043946,-263026.43629907875,4169854.7666468816
commune,MA-02-113-0309,MA-02-113,MA-02,MA,Laatamna,Berkane,l'Oriental,-2.260324,35.020201,-251618.11311100252,4166626.718582209
commune,MA-02-113-0301,MA-02-113,MA-02,MA,Aghbal,Berkane,l'Oriental,-2.128689,34.941182,-236964.59034524253,4155890.846560671
commune,MA-02-113-0307,MA-02-113,MA-02,MA,Fezouane,Berkane,l'Oriental,-2.23802,34.892998,-249135.24260676373,4149349.5302603506
commune,MA-02-113-0519,MA-02-113,MA-02,MA,Zegzel,Berkane,l'Oriental,-2.393349,34.916436,-266426.4164373644,4152530.956007227
commune,MA-02-113-0513,MA-02-113,MA-02,MA,Rislane,Berkane,l'Oriental,-2.413565,34.700661,-268676.82670915185,4123276.1960875685
commune,MA-02-113-0515,MA-02-113,MA-02,MA,Sidi Bouhria,Berkane,l'Oriental,-2.320082,34.70519,-258270.30066553457,4123889.3978383206
commune,MA-02-113-0517,MA-02-113,MA-02,MA,Tafoughalt,Berkane,l'Oriental,-2.334197,34.791339,-259841.62388258846,4135561.015298449
commune,MA-02-113-0503,MA-02-113,MA-02,MA,Boughriba,Berkane,l'Oriental,-2.490861,34.925654,-277281.3901680391,4153782.3928323565
commune,MA-02-113-0505,MA-02-113,MA-02,MA,Chouihia,Berkane,l'Oriental,-2.636846,34.816898,-293532.33017814416,4139026.0122598065
province,,MA-02-167,MA-02,MA,Driouch,Driouch,l'Oriental,-3.547865,34.924074,-394946.5403354683,4153567.9308998296
commune,MA-02-167-1513,MA-02-167,MA-02,MA,Tazaghine,Driouch,l'Oriental,-3.437206,35.177672,-382628.02931047196,4188052.305911375
commune,MA-02-167-1503,MA-02-167,MA-02,MA,Ait Mait,Driouch,l'Oriental,-3.336385,35.079601,-371404.63361395156,4174703.8022642354
commune,MA-02-167-1505,MA-02-167,MA-02,MA,Amejjaou,Driouch,l'Oriental,-3.253408,35.137805,-362167.6712117812,4182624.098217356
commune,MA-02-167-1507,MA-02-167,MA-02,MA,Dar El Kebdani,Driouch,l'Oriental,-3.360708,35.139285,-374112.3117964779,4182825.5752565535
commune,MA-02-167-1711,MA-02-167,MA-02,MA,Oulad Boubker,Driouch,l'Oriental,-3.401115,34.786882,-378610.4179158412,4134956.7779618027
commune,MA-02-167-1709,MA-02-167,MA-02,MA,Mtalssa,Driouch,l'Oriental,-3.502595,34.868197,-389907.12395411904,4145984.0410437374
commune,MA-02-167-1701,MA-02-167,MA-02,MA,Ain Zohra,Driouch,l'Oriental,-3.525642,34.666772,-392472.62041819957,4118688.5557830064
commune,MA-02-167-1119,MA-02-167,MA-02,MA,Oulad Amghar,Driouch,l'Oriental,-3.696351,35.243747,-411475.8711667688,4197054.960272828
commune,MA-02-167-1111,MA-02-167,MA-02,MA,Ijermaouas,Driouch,l'Oriental,-3.722268,35.052702,-414360.9837795517,4171045.504228473
commune,MA-02-167-1105,MA-02-167,MA-02,MA,Bni Marghnine,Driouch,l'Oriental,-3.579779,35.178001,-398499.15459176386,4188097.1474483423
commune,MA-02-167-1107,MA-02-167,MA-02,MA,Boudinar,Driouch,l'Oriental,-3.651844,35.199957,-406521.4403503026,4191087.7957853265
commune,MA-02-167-1127,MA-02-167,MA-02,MA,Trougout,Driouch,l'Oriental,-3.765517,35.185755,-419175.3935085172,4189153.1970254695
commune,MA-02-167-1125,MA-02-167,MA-02,MA,Temsamane,Driouch,l'Oriental,-3.645249,35.105253,-405787.29705953895,4178193.8008311708
commune,MA-02-167-1315,MA-02-167,MA-02,MA,M'hajer,Driouch,l'Oriental,-3.500943,35.105697,-389723.2427772103,4178254.184888063
commune,MA-02-167-1317,MA-02-167,MA-02,MA,Ouardana,Driouch,l'Oriental,-3.423522,35.066402,-381104.7242610585,4172908.6313019055
commune,MA-02-167-1309,MA-02-167,MA-02,MA,Iferni,Driouch,l'Oriental,-3.639102,34.976619,-405103.0282437155,4160704.214045451
commune,MA-02-167-1301,MA-02-167,MA-02,MA,Azlaf,Driouch,l'Oriental,-3.649948,34.905162,-406310.35975107027,4151000.4590874705
commune,MA-02-167-1329,MA-02-167,MA-02,MA,Tsaft,Driouch,l'Oriental,-3.750415,34.9581,-417494.3189669967,4158188.615275257
commune,MA-02-167-1321,MA-02-167,MA-02,MA,Tafersit,Driouch,l'Oriental,-3.565223,35.02063,-396878.8540388369,4166685.061257202
commune,MA-02-167-1323,MA-02-167,MA-02,MA,Talilit,Driouch,l'Oriental,-3.568853,35.136356,-397282.8624074358,4182426.9069564594
commune,MA-02-167-0109,MA-02-167,MA-02,MA,Driouch,Driouch,l'Oriental,-3.398755,34.975077,-378347.6515389445,4160494.7654560744
commune,MA-02-167-0103,MA-02-167,MA-02,MA,Ben Taieb,Driouch,l'Oriental,-3.45486,35.038336,-384593.3011055066,4169092.1372391805
commune,MA-02-167-0113,MA-02-167,MA-02,MA,Midar,Driouch,l'Oriental,-3.519742,34.940945,-391815.8557633573,4155858.7457544487
province,,MA-02-251,MA-02,MA,Figuig,Figuig,l'Oriental,-2.634746,32.816134,-293298.6043298207,3870924.190247099
commune,MA-02-251-0101,MA-02-251,MA-02,MA,Bouarfa,Figuig,l'Oriental,-1.963638,32.529396,-218591.18618534156,3833004.5076916367
commune,MA-02-251-0103,MA-02-251,MA-02,MA,Figuig,Figuig,l'Oriental,-1.228971,32.113819,-136808.3857283785,3778260.364445358
commune,MA-02-251-0313,MA-02-251,MA-02,MA,Ain Chair,Figuig,l'Oriental,-2.516786,32.227337,-280167.30763208796,3793189.300310388
commune,MA-02-251-0301,MA-02-251,MA-02,MA,Ain Chouater,Figuig,l'Oriental,-3.024379,31.833148,-336672.29566967953,3741428.5409475053
commune,MA-02-251-0303,MA-02-251,MA-02,MA,Bni Tadjite,Figuig,l'Oriental,-3.38151,32.307297,-376427.9829463697,3803716.1163799856
commune,MA-02-251-0305,MA-02-251,MA-02,MA,Bouanane,Figuig,l'Oriental,-2.781871,32.256209,-309676.4293192234,3796989.2746045017
commune,MA-02-251-0505,MA-02-251,MA-02,MA,Maatarka,Figuig,l'Oriental,-2.579639,33.245062,-287164.10329885886,3927877.211945898
commune,MA-02-251-0507,MA-02-251,MA-02,MA,Tendrara,Figuig,l'Oriental,-1.903052,33.228444,-211846.80178634773,3925665.505305121
commune,MA-02-251-0501,MA-02-251,MA-02,MA,Abbou Lakhal,Figuig,l'Oriental,-1.345586,32.309879,-149789.99016035208,3804056.135412072
commune,MA-02-251-0503,MA-02-251,MA-02,MA,Bni Guil,Figuig,l'Oriental,-1.938091,32.45983,-215747.35801858094,3823822.988186357
commune,MA-02-251-0711,MA-02-251,MA-02,MA,Talsint,Figuig,l'Oriental,-3.419829,32.626375,-380693.6374513296,3845815.791913423
commune,MA-02-251-0707,MA-02-251,MA-02,MA,Bouchaouene,Figuig,l'Oriental,-2.966612,32.800657,-330241.75308022066,3868874.248578512
commune,MA-02-251-0709,MA-02-251,MA-02,MA,Boumerieme,Figuig,l'Oriental,-3.633349,32.821604,-404462.5117112297,3871648.7551217796
province,,MA-02-265,MA-02,MA,Guercif,Guercif,l'Oriental,-3.450114,34.155647,-384064.9417377417,4049720.845259925
commune,MA-02-265-0709,MA-02-265,MA-02,MA,Mazguitam,Guercif,l'Oriental,-3.641212,34.501908,-405337.8442941874,4096396.739338562
commune,MA-02-265-0515,MA-02-265,MA-02,MA,Saka,Guercif,l'Oriental,-3.27847,34.551065,-364957.5666774968,4103038.7999424413
commune,MA-02-265-0501,MA-02-265,MA-02,MA,Assebbab,Guercif,l'Oriental,-3.553666,33.932869,-395592.307442071,4019791.463890898
commune,MA-02-265-0503,MA-02-265,MA-02,MA,Barkine,Guercif,l'Oriental,-3.841876,33.735401,-427675.64303562534,3993327.9416792225
commune,MA-02-265-0505,MA-02-265,MA-02,MA,Houara Oulad Raho,Guercif,l'Oriental,-3.299882,34.203258,-367341.1611864697,4056127.373070886
commune,MA-02-265-0507,MA-02-265,MA-02,MA,Lamrija,Guercif,l'Oriental,-3.335543,33.931805,-371311.0034436437,4019648.77582335
commune,MA-02-265-0711,MA-02-265,MA-02,MA,Oulad Bourima,Guercif,l'Oriental,-3.803202,34.40952,-423370.5655860381,4083923.9387540966
commune,MA-02-265-0713,MA-02-265,MA-02,MA,Ras Laksar,Guercif,l'Oriental,-3.796484,33.972801,-422622.72037535603,4025150.465816187
commune,MA-02-265-0717,MA-02-265,MA-02,MA,Taddart,Guercif,l'Oriental,-3.631767,34.193236,-404286.42230862484,4054778.5069241556
commune,MA-02-265-0103,MA-02-265,MA-02,MA,Guercif,Guercif,l'Oriental,-3.352986,34.228097,-373252.6594967669,4059471.127780904
province,,MA-02-275,MA-02,MA,Jerada,Jerada,l'Oriental,-2.048139,34.104545,-227997.839408383,4042848.55318906
commune,MA-02-275-0709,MA-02-275,MA-02,MA,Lebkhata,Jerada,l'Oriental,-2.399175,34.166184,-267074.98399540095,4051138.427212392
commune,MA-02-275-0703,MA-02-275,MA-02,MA,Gafait,Jerada,l'Oriental,-2.361574,34.262633,-262889.25558684126,4064121.907719385
commune,MA-02-275-0707,MA-02-275,MA-02,MA,Laaouinate,Jerada,l'Oriental,-2.127906,34.327857,-236877.45019020076,4072910.621078363
commune,MA-02-275-0913,MA-02-275,MA-02,MA,Ras Asfour,Jerada,l'Oriental,-1.833783,34.523631,-204135.7434970633,4099331.469592626
commune,MA-02-275-0915,MA-02-275,MA-02,MA,Sidi Boubker,Jerada,l'Oriental,-1.734955,34.470882,-193134.36084334028,4092206.647608096
commune,MA-02-275-0905,MA-02-275,MA-02,MA,Guenfouda,Jerada,l'Oriental,-2.023903,34.449617,-225299.84241620393,4089335.610600737
commune,MA-02-275-0921,MA-02-275,MA-02,MA,Tiouli,Jerada,l'Oriental,-1.849083,34.347511,-205838.92846190167,4075560.3150503817
commune,MA-02-275-0513,MA-02-275,MA-02,MA,Ouled Ghziyel,Jerada,l'Oriental,-2.532699,33.871985,-281938.78149728663,4011625.6697792746
commune,MA-02-275-0515,MA-02-275,MA-02,MA,Ouled Sidi Abdelhakem,Jerada,l'Oriental,-1.760465,33.929985,-195974.08202011514,4019404.5509663243
commune,MA-02-275-0511,MA-02-275,MA-02,MA,Mrija,Jerada,l'Oriental,-2.287082,33.941248,-254596.7629434109,4020915.7269922765
commune,MA-02-275-0501,MA-02-275,MA-02,MA,Bni Mathar,Jerada,l'Oriental,-2.014534,33.992263,-224256.91796005686,4027763.1468143915
commune,MA-02-275-0117,MA-02-275,MA-02,MA,Jerada,Jerada,l'Oriental,-2.181478,34.304034,-242840.9950023967,4069699.74223103
commune,MA-02-275-0103,MA-02-275,MA-02,MA,Ain Bni Mathar,Jerada,l'Oriental,-2.021467,34.016833,-225028.65062463185,4031062.5134161785
commune,MA-02-275-0135,MA-02-275,MA-02,MA,Touissit,Jerada,l'Oriental,-1.765958,34.476631,-196585.5488070943,4092982.829581623
province,,MA-02-381,MA-02,MA,Nador,Nador,l'Oriental,-2.826794,35.049358,-314677.2956161403,4170590.698086016
commune,MA-02-381-0717,MA-02-381,MA-02,MA,Tiztoutine,Nador,l'Oriental,-3.144851,34.963618,-350083.1811671817,4158938.025763483
commune,MA-02-381-0711,MA-02-381,MA-02,MA,Oulad Daoud Zkhanine,Nador,l'Oriental,-2.508767,35.015252,-279274.69648773264,4165954.0375438128
commune,MA-02-381-0713,MA-02-381,MA-02,MA,Oulad Settout,Nador,l'Oriental,-2.675899,34.92583,-297879.7015959509,4153806.295436561
commune,MA-02-381-0507,MA-02-381,MA-02,MA,Bni Sidel Louta,Nador,l'Oriental,-3.146689,35.102377,-350287.8427675372,4177802.5064082076
commune,MA-02-381-0509,MA-02-381,MA-02,MA,Bouarg,Nador,l'Oriental,-2.863428,35.094367,-318755.39728604694,4176712.58048761
commune,MA-02-381-0501,MA-02-381,MA-02,MA,Bni Bouifrour,Nador,l'Oriental,-3.029844,35.146038,-337280.72701275616,4183744.8772631157
commune,MA-02-381-0503,MA-02-381,MA-02,MA,Bni Chiker,Nador,l'Oriental,-3.003105,35.3178,-334304.14531109476,4207153.193154186
commune,MA-02-381-0505,MA-02-381,MA-02,MA,Bni Sidel Jbel,Nador,l'Oriental,-3.050977,35.21645,-339633.1906460632,4193334.9028666923
commune,MA-02-381-0705,MA-02-381,MA-02,MA,Arekmane,Nador,l'Oriental,-2.70389,35.0592,-300995.6334061761,4171929.0925776158
commune,MA-02-381-0707,MA-02-381,MA-02,MA,Bni Oukil Oulad M'hand,Nador,l'Oriental,-2.984122,34.968529,-332190.99612145085,4159605.145865525
commune,MA-02-381-0709,MA-02-381,MA-02,MA,Hassi-Berkane,Nador,l'Oriental,-2.937935,34.807723,-327049.40688422986,4137782.1079366924
commune,MA-02-381-0701,MA-02-381,MA-02,MA,Afsou,Nador,l'Oriental,-3.15854,34.828572,-351607.0521077565,4140609.1093945513
commune,MA-02-381-0703,MA-02-381,MA-02,MA,Al Barkanyene,Nador,l'Oriental,-2.551758,35.056997,-284060.42445631506,4171629.440727098
commune,MA-02-381-0103,MA-02-381,MA-02,MA,Bni Ansar,Nador,l'Oriental,-2.965648,35.249175,-330134.39948939206,4197794.810519461
commune,MA-02-381-0105,MA-02-381,MA-02,MA,Nador,Nador,l'Oriental,-2.943736,35.173332,-327695.1641037344,4187461.2850260744
commune,MA-02-381-0107,MA-02-381,MA-02,MA,Zaio,Nador,l'Oriental,-2.735105,34.941758,-304470.5511849467,4155969.0522402776
commune,MA-02-381-0109,MA-02-381,MA-02,MA,Zeghanghane,Nador,l'Oriental,-2.998305,35.152153,-333769.8237027753,4184577.372210025
commune,MA-02-381-0100,MA-02-381,MA-02,MA,Melilia,Nador,l'Oriental,-2.952421,35.292768,-328661.99768215034,4203738.605024996
commune,MA-02-381-0101,MA-02-381,MA-02,MA,Al Aaroui,Nador,l'Oriental,-2.988695,35.015365,-332699.9896190461,4165969.3148442316
commune,MA-02-381-0517,MA-02-381,MA-02,MA,Iksane,Nador,l'Oriental,-3.056438,35.090465,-340241.15765085537,4176181.7823074325
commune,MA-02-381-0513,MA-02-381,MA-02,MA,Iaazzanene,Nador,l'Oriental,-3.124557,35.231267,-347824.1195389433,4195353.919915858
commune,MA-02-381-0515,MA-02-381,MA-02,MA,Ihaddadene,Nador,l'Oriental,-2.992867,35.178629,-333164.43025366263,4188182.6457906873
commune,MA-02-381-0115,MA-02-381,MA-02,MA,Ras-El-Ma,Nador,l'Oriental,-2.40498,35.11612,-267721.12570291286,4179672.5428923164
commune,MA-02-381-0119,MA-02-381,MA-02,MA,Selouane,Nador,l'Oriental,-2.933399,35.046092,-326544.4993742456,4170146.592588435
province,,MA-02-411,MA-02,MA,Oujda-Angad,Oujda-Angad,l'Oriental,-2.033186,34.667138,-226333.20075843774,4118738.0836539073
commune,MA-02-411-0517,MA-02-411,MA-02,MA,Sidi Boulenouar,Oujda-Angad,l'Oriental,-2.128054,34.517253,-236893.89757596093,4098469.753571884
commune,MA-02-411-0519,MA-02-411,MA-02,MA,Sidi Moussa Lemhaya,Oujda-Angad,l'Oriental,-2.04729,34.592012,-227903.26833452046,4108574.520921161
commune,MA-02-411-0511,MA-02-411,MA-02,MA,Mestferki,Oujda-Angad,l'Oriental,-2.269222,34.490238,-252608.59383404162,4094820.440320106
commune,MA-02-411-0509,MA-02-411,MA-02,MA,Isly,Oujda-Angad,l'Oriental,-2.007528,34.702139,-223477.02905836288,4123476.3183656232
commune,MA-02-411-0119,MA-02-411,MA-02,MA,Naima,Oujda-Angad,l'Oriental,-2.228455,34.605309,-248070.46489452058,4110372.7864878518
commune,MA-02-411-0111,MA-02-411,MA-02,MA,Bni Drar,Oujda-Angad,l'Oriental,-1.992348,34.860247,-221787.1734159235,4144905.513903261
commune,MA-02-411-0301,MA-02-411,MA-02,MA,Ahl Angad,Oujda-Angad,l'Oriental,-1.817656,34.695514,-202340.54532615741,4122579.3143403996
commune,MA-02-411-0303,MA-02-411,MA-02,MA,Ain Sfa,Oujda-Angad,l'Oriental,-2.104218,34.749494,-234240.5101406335,4129890.27538816
commune,MA-02-411-0305,MA-02-411,MA-02,MA,Bni Khaled,Oujda-Angad,l'Oriental,-2.063259,34.865298,-229680.98178310145,4145590.7139284126
commune,MA-02-411-0307,MA-02-411,MA-02,MA,Bsara,Oujda-Angad,l'Oriental,-2.22224,34.690161,-247378.60017095052,4121854.5071581835
commune,MA-02-411-0123,MA-02-411,MA-02,MA,Oujda,Oujda-Angad,l'Oriental,-1.907755,34.689719,-212370.3006161957,4121794.7952671824
province,,MA-02-533,MA-02,MA,Taourirt,Taourirt,l'Oriental,-2.829047,34.039462,-314928.12675630656,4034101.972840907
commune,MA-02-533-0713,MA-02-533,MA-02,MA,Mestegmer,Taourirt,l'Oriental,-2.718603,34.516499,-302633.53349271894,4098367.82988689
commune,MA-02-533-0703,MA-02-533,MA-02,MA,Ain Lehjer,Taourirt,l'Oriental,-2.451996,34.489372,-272954.9464525399,4094703.546677403
commune,MA-02-533-0709,MA-02-533,MA-02,MA,Mechraa Hammadi,Taourirt,l'Oriental,-2.655442,34.669878,-295602.39777112065,4119108.9521279307
commune,MA-02-533-0911,MA-02-533,MA-02,MA,Melg El Ouidane,Taourirt,l'Oriental,-2.949468,34.529611,-328333.30921749456,4100139.519026533
commune,MA-02-533-0901,MA-02-533,MA-02,MA,Ahl Oued Za,Taourirt,l'Oriental,-2.787556,34.292037,-310309.33035082347,4068083.1983599006
commune,MA-02-533-0907,MA-02-533,MA-02,MA,Gteter,Taourirt,l'Oriental,-3.025261,34.303615,-336770.5392075472,4069643.342780208
commune,MA-02-533-0319,MA-02-533,MA-02,MA,Sidi Lahsen,Taourirt,l'Oriental,-2.644177,34.040083,-294348.4364157505,4034185.4047700167
commune,MA-02-533-0315,MA-02-533,MA-02,MA,Ouled M'hamed,Taourirt,l'Oriental,-3.061083,33.622349,-340758.1562324663,3978204.684755619
commune,MA-02-533-0317,MA-02-533,MA-02,MA,Sidi Ali Bel Quassem,Taourirt,l'Oriental,-2.917668,34.000929,-324793.3604688149,4028926.7072694264
commune,MA-02-533-0305,MA-02-533,MA-02,MA,El Atef,Taourirt,l'Oriental,-2.835506,33.740488,-315647.0862554831,3994008.8967092168
commune,MA-02-533-0721,MA-02-533,MA-02,MA,Tancherfi,Taourirt,l'Oriental,-2.470362,34.381808,-274999.4003196995,4080185.4586712224
commune,MA-02-533-0133,MA-02-533,MA-02,MA,Taourirt,Taourirt,l'Oriental,-2.894432,34.40336,-322206.72386377293,4083092.828045417
commune,MA-02-533-0113,MA-02-533,MA-02,MA,Debdou,Taourirt,l'Oriental,-3.042293,33.985054,-338666.5628317534,4026795.267352755
commune,MA-02-533-0115,MA-02-533,MA-02,MA,El Aioun Sidi Mellouk,Taourirt,l'Oriental,-2.50799,34.581775,-279188.2165684718,4107190.3271427196
region,,,MA-03,MA,Fès-Meknès,,Fès-Meknès,-4.843764,33.747189,-539205.3393080931,3994905.9238530863
province,,MA-03-061,MA-03,MA,Meknès,Meknès,Fès-Meknès,-5.50073,33.997346,-612338.5019283916,4028445.6954930285
commune,MA-03-061-0103,MA-03-061,MA-03,MA,Al Machouar-Stinia,Meknès,Fès-Meknès,-5.556562,33.884451,-618553.6346773929,4013297.088210237
commune,MA-03-061-0105,MA-03-061,MA-03,MA,Boufakrane,Meknès,Fès-Meknès,-5.492646,33.771899,-611438.5220956451,3998214.631641739
commune,MA-03-061-0107,MA-03-061,MA-03,MA,Toulal,Meknès,Fès-Meknès,-5.608633,33.889401,-624350.1735251283,4013960.8804607783
commune,MA-03-061-0109,MA-03-061,MA-03,MA,My Idriss Zerhoun,Meknès,Fès-Meknès,-5.523645,34.056828,-614889.3369021862,4036435.195944445
commune,MA-03-061-0101,MA-03-061,MA-03,MA,Meknès,Meknès,Fès-Meknès,-5.543835,33.901194,-617136.9095553071,4015542.53160527
commune,MA-03-061-0309,MA-03-061,MA-03,MA,Dar Oum Soltane,Meknès,Fès-Meknès,-5.625309,33.931754,-626206.5623947224,4019641.9253354184
commune,MA-03-061-0301,MA-03-061,MA-03,MA,Ain Jemaa,Meknès,Fès-Meknès,-5.76577,34.077309,-641842.550953202,4039187.399977728
commune,MA-03-061-0302,MA-03-061,MA-03,MA,Ain Karma-Oued Rommane,Meknès,Fès-Meknès,-5.634534,34.048203,-627233.4247388949,4035276.342191275
commune,MA-03-061-0305,MA-03-061,MA-03,MA,Ain Orma,Meknès,Fès-Meknès,-5.71257,33.917811,-635920.3560161099,4017771.4316691
commune,MA-03-061-0307,MA-03-061,MA-03,MA,Ait Ouallal,Meknès,Fès-Meknès,-5.671242,33.862989,-631319.726531195,4010419.64008493
commune,MA-03-061-0111,MA-03-061,MA-03,MA,Ouislane,Meknès,Fès-Meknès,-5.47723,33.909071,-609722.491076863,4016598.9499281617
commune,MA-03-061-0711,MA-03-061,MA-03,MA,Sidi Abdellah Al Khayat,Meknès,Fès-Meknès,-5.387742,34.034318,-599760.7015207885,4033410.9845630387
commune,MA-03-061-0507,MA-03-061,MA-03,MA,Oued Jdida,Meknès,Fès-Meknès,-5.379637,33.948231,-598858.4483764231,4021852.793151849
commune,MA-03-061-0509,MA-03-061,MA-03,MA,Sidi Slimane Moul Al Kifane,Meknès,Fès-Meknès,-5.445461,33.841145,-606185.9147904553,4007491.6053106626
commune,MA-03-061-0501,MA-03-061,MA-03,MA,Dkhissa,Meknès,Fès-Meknès,-5.504046,33.945069,-612707.6072467024,4021428.5668245675
commune,MA-03-061-0503,MA-03-061,MA-03,MA,Majjate,Meknès,Fès-Meknès,-5.515919,33.804691,-614029.3105696904,4002606.8426572573
commune,MA-03-061-0505,MA-03-061,MA-03,MA,M'haya,Meknès,Fès-Meknès,-5.281053,34.0285,-587884.1158444897,4032629.5337092383
commune,MA-03-061-0705,MA-03-061,MA-03,MA,Mrhassiyine,Meknès,Fès-Meknès,-5.50918,34.004852,-613279.0831961443,4029453.550330933
commune,MA-03-061-0707,MA-03-061,MA-03,MA,N'zalat Bni Amar,Meknès,Fès-Meknès,-5.409457,34.100059,-602178.0155685379,4042245.409267608
commune,MA-03-061-0709,MA-03-061,MA-03,MA,Oualili,Meknès,Fès-Meknès,-5.529538,34.092051,-615545.397138876,4041168.9496086864
commune,MA-03-061-0701,MA-03-061,MA-03,MA,Charqaoua,Meknès,Fès-Meknès,-5.402399,34.175196,-601392.355034203,4052350.9536555726
province,,MA-03-131,MA-03,MA,Boulemane,Boulemane,Fès-Meknès,-3.942593,33.246842,-438887.454303972,3928114.1700828522
commune,MA-03-131-0709,MA-03-131,MA-03,MA,Tissaf,Boulemane,Fès-Meknès,-3.373009,33.314158,-375481.69484414725,3937077.8410663065
commune,MA-03-131-0701,MA-03-131,MA-03,MA,El Orjane,Boulemane,Fès-Meknès,-3.786833,33.462728,-421548.37334876356,3956885.6573533695
commune,MA-03-131-0703,MA-03-131,MA-03,MA,Ermila,Boulemane,Fès-Meknès,-3.872194,33.19271,-431050.66501132224,3920911.0511626876
commune,MA-03-131-0705,MA-03-131,MA-03,MA,Fritissa,Boulemane,Fès-Meknès,-3.450051,33.673739,-384057.8947192072,3985076.7869205694
commune,MA-03-131-0707,MA-03-131,MA-03,MA,Oulad Ali Youssef,Boulemane,Fès-Meknès,-4.021503,33.412079,-447671.67726336425,3950129.099280686
commune,MA-03-131-0917,MA-03-131,MA-03,MA,Talzemt,Boulemane,Fès-Meknès,-4.195692,33.547036,-467062.24436515104,3968140.995762289
commune,MA-03-131-0311,MA-03-131,MA-03,MA,Guigou,Boulemane,Fès-Meknès,-4.889083,33.388154,-544250.2319240088,3946938.971919359
commune,MA-03-131-0913,MA-03-131,MA-03,MA,Serghina,Boulemane,Fès-Meknès,-4.510692,33.311798,-502127.93494591204,3936763.3734610616
commune,MA-03-131-0315,MA-03-131,MA-03,MA,Skoura M'daz,Boulemane,Fès-Meknès,-4.562933,33.526155,-507943.34383650427,3965352.3073989945
commune,MA-03-131-0905,MA-03-131,MA-03,MA,Almis Marmoucha,Boulemane,Fès-Meknès,-4.166349,33.243342,-463795.8429780818,3927648.2302927217
