element_category,osm_id,osm_type,code_province,commune_code,name,is_motorway,is_oncf,geom_type,geom_wkt,tags_json
route,40705222,way,MA-01-051,,Avenue Tarik Sidi Abed,False,False,LineString,"LINESTRING(-3.943008 35.2549985, -3.9428911 35.2547065, -3.9432797 35.2544772, -3.943501 35.2543418, -3.9437586 35.2541945, -3.9439944 35.2541367, -3.9442842 35.2540264, -3.9443615 35.2539117, -3.9443378 35.2533591, -3.9441697 35.2525628)","{""highway"": ""tertiary"", ""lanes"": ""2"", ""name"": ""Avenue Tarik Sidi Abed"", ""oneway"": ""no"", ""surface"": ""asphalt""}"
route,40705342,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.9650998 35.2445833, -3.9650338 35.2445184, -3.9650016 35.2444838, -3.9649574 35.2444411, -3.9648796 35.2443814, -3.9647917 35.2443239, -3.9647227 35.2442944, -3.9646617 35.2442801, -3.9645772 35.2442703, -3.9644229 35.2442664, -3.9641634 35.2442549, -3.9639308 35.2442489, -3.9637973 35.2442462, -3.9637229 35.2442396, -3.9636518 35.2442188, -3.9635928 35.2441952, -3.9635485 35.2441553, -3.9635244 35.2441016, -3.9635177 35.2440501, -3.9635291 35.2439921, -3.9635459 35.2439603, -3.9635673 35.2439351, -3.9636089 35.2438957, -3.9636867 35.2438458, -3.9638194 35.243767, -3.9640032 35.2436586, -3.9642714 35.2434866, -3.964545 35.2432823, -3.9646248 35.2431914, -3.9646496 35.2431481, -3.9646556 35.2431049, -3.9646456 35.2430726, -3.9646234 35.2430479, -3.9645805 35.2430205, -3.9645222 35.2430036, -3.9644685 35.2430129, -3.9643914 35.243032, -3.9642882 35.2430644, -3.9641567 35.2431224, -3.9634748 35.2434154, -3.963393 35.2434351, -3.9632937 35.2434472, -3.9631704 35.2434472, -3.9630336 35.2434362, -3.9629236 35.243422, -3.9628458 35.2434034, -3.9628096 35.2433814, -3.9627801 35.2433535, -3.9627606 35.2433283, -3.9627533 35.2432873, -3.9627653 35.243227, -3.9628002 35.2431733, -3.9628673 35.2430967, -3.9630027 35.2429696, -3.9634748 35.2425359, -3.9636692 35.242365, -3.9637055 35.2423037, -3.9637283 35.2422358, -3.9637215 35.242192, -3.9637001 35.2421525, -3.9636599 35.2421229, -3.9635794 35.2420901, -3.9635003 35.2420813, -3.9633809 35.2420813, -3.9632414 35.2421043, -3.9631046 35.2421339, -3.962827 35.2421887, -3.9627164 35.2422007, -3.9626413 35.2422035, -3.9625964 35.2422013, -3.9625561 35.2421903, -3.9625266 35.2421722, -3.9625065 35.2421547, -3.9624904 35.2421273, -3.9624918 35.2420802, -3.9625239 35.2420342, -3.9625923 35.2419817, -3.962713 35.2419291, -3.9629263 35.2418612, -3.9630912 35.2418042, -3.9633232 35.2417275, -3.9638181 35.2415578, -3.9640608 35.2414712, -3.9642808 35.2413738, -3.9644323 35.2413015, -3.9646724 35.2411875, -3.9650613 35.2410101, -3.9653443 35.2408984, -3.9655495 35.2408502, -3.9658378 35.2408031, -3.9660484 35.2407867, -3.966165 35.2407779, -3.9662938 35.2407801, -3.9665526 35.2408184, -3.9667793 35.2408611, -3.967017 35.2409143, -3.9671159 35.2409422, -3.9672399 35.2409737, -3.967313 35.24098, -3.9673767 35.2409783, -3.9674548 35.2409633, -3.9675363 35.2409354, -3.9676443 35.2408973, -3.9678226 35.2408305)","{""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""60"", ""oneway"": ""no"", ""surface"": ""asphalt""}"
route,40705925,way,MA-01-051,,Rue Aljondi Al Maghribi,False,False,LineString,"LINESTRING(-3.9311772 35.2465868, -3.9312093 35.2467581, -3.9312177 35.246803, -3.9312256 35.2468453, -3.9313052 35.2472703, -3.9314447 35.2479275, -3.9314821 35.2482)","{""highway"": ""tertiary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Rue Aljondi Al Maghribi"", ""oneway"": ""no"", ""surface"": ""asphalt""}"
route,40706108,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.927427 35.2468878, -3.9272005 35.2468021, -3.9269528 35.2467621, -3.9266504 35.2467503, -3.9263453 35.2467412)","{""highway"": ""tertiary"", ""oneway"": ""yes"", ""surface"": ""asphalt""}"
route,40706191,way,MA-01-051,,Avenue Tarik Sidi Abed,False,False,LineString,"LINESTRING(-3.943008 35.2549985, -3.9419559 35.2555104, -3.9418897 35.2555941, -3.9418709 35.2556927, -3.9418843 35.2558175, -3.9418708 35.2559029, -3.9418146 35.2560168, -3.9417072 35.2561438, -3.9412352 35.2565228, -3.9407603 35.2568885, -3.9402348 35.2572872, -3.940063 35.2573769, -3.9398754 35.2574536, -3.939151 35.2576792, -3.9390224 35.2576748, -3.9388346 35.2576179, -3.9386416 35.2575894, -3.9385235 35.2576135, -3.9383678 35.2576814, -3.9382124 35.2577296, -3.9380676 35.257734, -3.9379334 35.2576945, -3.9377698 35.2576026, -3.9375821 35.257504, -3.9373729 35.2574383, -3.9371903 35.2574119, -3.9358412 35.2572806, -3.9345428 35.2570668)","{""highway"": ""tertiary"", ""lanes"": ""2"", ""name"": ""Avenue Tarik Sidi Abed"", ""oneway"": ""no"", ""surface"": ""asphalt""}"
route,43317882,way,MA-01-051,,,False,False,LineString,"LINESTRING(-4.3037452 35.0334138, -4.3034984 35.033506, -4.3034139 35.0335533, -4.3033489 35.0336021, -4.303304 35.0336438, -4.3032745 35.0336806, -4.303247 35.0337279, -4.3032268 35.0337696, -4.3032175 35.0338152, -4.3032108 35.0338739, -4.3032087 35.0339497, -4.3032141 35.0340079, -4.3032262 35.0340716, -4.3032751 35.0342105, -4.3033274 35.0343307, -4.3033824 35.0344482, -4.3034233 35.0345267, -4.3034495 35.0345866, -4.3034743 35.0346574, -4.303487 35.0347343, -4.303489 35.0348084, -4.3034676 35.0349067, -4.3034374 35.0349857, -4.3034032 35.0350439, -4.3033522 35.0351208, -4.3031926 35.0353157, -4.3029378 35.0356254, -4.3026575 35.0359757, -4.3024269 35.0362721, -4.3022157 35.0365368, -4.3020641 35.0367289, -4.3019374 35.0368931, -4.3018408 35.0370386, -4.3017724 35.0371462, -4.3016987 35.0372977, -4.301641 35.0374328, -4.3015637 35.0376057, -4.3014961 35.0377567, -4.3013942 35.0379511, -4.3013003 35.0380818, -4.3010992 35.0382849)","{""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""80"", ""old_ref"": ""P5205"", ""oneway"": ""no"", ""ref"": ""RN8"", ""surface"": ""asphalt""}"
route,43327048,way,MA-01-051,,La Rocade Méditerranéenne الطريق الساحلية المتوسطية,False,False,LineString,"LINESTRING(-4.3198728 35.1186501, -4.3202088 35.118633)","{""bicycle"": ""yes"", ""cycleway"": ""no"", ""highway"": ""primary"", ""lanes"": ""1"", ""maxspeed"": ""40"", ""name"": ""La Rocade Méditerranéenne الطريق الساحلية المتوسطية"", ""name:ar"": ""الطريق الساحلية المتوسطية"", ""name:fr"": ""La Rocade Méditerranéenne"", ""old_ref"": ""N16"", ""oneway"": ""yes"", ""ref"": ""RN16"", ""ref:ar"": ""ط و 16"", ""surface"": ""asphalt""}"
route,43327383,way,MA-01-051,,La Rocade Méditerranéenne الطريق الساحلية المتوسطية,False,False,LineString,"LINESTRING(-4.0118954 35.1410453, -4.0127698 35.1408106, -4.0135691 35.1405902, -4.014017 35.1404882, -4.0146473 35.1403752, -4.0165463 35.1401186, -4.0185915 35.1398499, -4.0194833 35.1397358, -4.0201753 35.1396404, -4.021263 35.1394957, -4.0221307 35.1393733, -4.0224324 35.1393109, -4.0226966 35.1392341, -4.0228938 35.1391645, -4.0231479 35.1390553, -4.0282139 35.136653, -4.0283695 35.136574, -4.0322453 35.1347205, -4.0327281 35.1345275, -4.0330473 35.1344288, -4.0332634 35.1343827, -4.0334281 35.1343476, -4.0337929 35.1343147, -4.0339564 35.1343158, -4.0341228 35.1343169, -4.0344957 35.1343432, -4.0347719 35.1343849, -4.0350562 35.1344595, -4.0353057 35.1345407, -4.0356517 35.1346788, -4.0368882 35.135247, -4.0374066 35.1354427, -4.0375561 35.1354992, -4.0378699 35.1355913, -4.0382373 35.1356506, -4.0387255 35.1356835, -4.0391707 35.1356835, -4.0395114 35.1356418, -4.0399405 35.1355584, -4.0402383 35.1354773, -4.0406755 35.1353303, -4.0411365 35.1351326, -4.042317 35.1346262, -4.0424659 35.1345741, -4.0436259 35.1341678, -4.0443367 35.1339616, -4.0446934 35.1339023, -4.0451387 35.1338607, -4.0456751 35.1338519, -4.0460318 35.1338738, -4.0464664 35.1339352, -4.046984 35.1340734, -4.0479496 35.1343389, -4.0481856 35.1343849, -4.0484136 35.134409, -4.0489233 35.1344529, -4.0491807 35.1344507, -4.0494034 35.1344354, -4.0497172 35.1344025, -4.0505889 35.1342884, -4.0508544 35.1342752, -4.0511495 35.1342709, -4.0514043 35.1342906, -4.0518106 35.1343403, -4.0521446 35.1343904, -4.0586463 35.1354049, -4.0602478 35.1356599, -4.0640362 35.1363086, -4.0683156 35.1370684)","{""highway"": ""primary"", ""lanes"": ""2"", ""maxspeed"": ""80"", ""name"": ""La Rocade Méditerranéenne الطريق الساحلية المتوسطية"", ""name:ar"": ""الطريق الساحلية المتوسطية"", ""name:fr"": ""La Rocade Méditerranéenne"", ""old_ref"": ""N16"", ""oneway"": ""no"", ""ref"": ""RN16"", ""ref:ar"": ""ط و 16"", ""surface"": ""asphalt""}"
route,43327384,way,MA-01-051,,,False,False,LineString,"LINESTRING(-4.0104845 35.1413688, -4.0118954 35.1410453)","{""bridge"": ""yes"", ""highway"": ""primary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""80"", ""old_ref"": ""N16"", ""ref"": ""RN16"", ""ref:ar"": ""ط و 16"", ""surface"": ""asphalt""}"
route,43327593,way,MA-01-051,,La Rocade Méditerranéenne الطريق الساحلية المتوسطية,False,False,LineString,"LINESTRING(-3.9156712 35.1934212, -3.9157971 35.1933725, -3.9159044 35.193331, -3.9161442 35.193221)","{""destination"": ""Tétouan;Fès;تطوان;فاس"", ""destination:lang:ar"": ""تطوان;فاس"", ""destination:lang:fr"": ""Tétouan;Fès"", ""highway"": ""primary"", ""lanes"": ""1"", ""maxspeed"": ""40"", ""name"": ""La Rocade Méditerranéenne الطريق الساحلية المتوسطية"", ""name:ar"": ""الطريق الساحلية المتوسطية"", ""name:fr"": ""La Rocade Méditerranéenne"", ""old_ref"": ""N2;N16"", ""oneway"": ""yes"", ""ref"": ""RN2;RN16"", ""surface"": ""asphalt""}"
route,43327596,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.9153807 35.1934592, -3.9153958 35.1934882, -3.9154194 35.193513, -3.9154502 35.193532, -3.9154859 35.1935439, -3.9155241 35.1935478)","{""highway"": ""primary"", ""junction"": ""roundabout"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""40"", ""old_ref"": ""N2;N16;P5211"", ""oneway"": ""yes"", ""ref"": ""RN2;RN16"", ""surface"": ""asphalt""}"
route,43327926,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.9277562 35.2338366, -3.9277841 35.2338662, -3.9278217 35.2338874, -3.9278654 35.2338983, -3.927911 35.2338978, -3.9279558 35.2338853, -3.9279934 35.233862, -3.9280172 35.2338349, -3.9280311 35.2338037, -3.9280341 35.2337705, -3.9280297 35.2337482, -3.9280097 35.2337114, -3.9279759 35.233682, -3.9279323 35.2336633, -3.9278835 35.2336573, -3.927835 35.2336648, -3.9278088 35.2336751, -3.9277856 35.2336895, -3.9277607 35.2337139, -3.9277445 35.2337428, -3.9277381 35.2337742, -3.9277407 35.2338015, -3.9277562 35.2338366)","{""highway"": ""primary"", ""junction"": ""roundabout"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""40"", ""old_ref"": ""R605"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,43327927,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9276629 35.2221365, -3.9277625 35.2222418, -3.9277987 35.222302, -3.9278322 35.2223754, -3.9281984 35.2231478, -3.9282963 35.2232902, -3.9283687 35.2233757, -3.9284733 35.2234721, -3.9285994 35.2235586, -3.9291119 35.2238541, -3.9292481 35.2239463, -3.9294014 35.2240819, -3.9295228 35.2242193, -3.9296441 35.2244071, -3.9297463 35.2246367, -3.9298293 35.2249149, -3.9299784 35.2254714, -3.9302296 35.2263705, -3.9302892 35.2266783, -3.9303105 35.226854, -3.9303087 35.2270822, -3.9302619 35.2275248, -3.9302357 35.227774, -3.930228 35.2281341, -3.9302391 35.2282605, -3.9302899 35.2288396, -3.9303441 35.2294203, -3.9303348 35.2306097, -3.930344 35.2310691, -3.9303347 35.231202, -3.9302878 35.2313608, -3.9302261 35.2314813, -3.9300907 35.2316226, -3.928988 35.2326795)","{""highway"": ""primary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""R605"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,43327931,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9280297 35.2337482, -3.9280773 35.2336952, -3.9282197 35.2335603, -3.928406 35.2333824, -3.9284548 35.233336, -3.9287282 35.2330724, -3.9288878 35.2329185, -3.9290105 35.2328058, -3.9290307 35.2327866, -3.9290848 35.2327254, -3.9293817 35.2324456, -3.9300869 35.2317698, -3.9302583 35.2315876, -3.9303617 35.2314254, -3.9304139 35.2312863, -3.9304472 35.2311468, -3.9304593 35.2307526, -3.9304593 35.2307344, -3.9304586 35.2304273, -3.9304643 35.230033, -3.930471 35.229659, -3.9304505 35.229115, -3.9303968 35.2286533, -3.9303579 35.2283522, -3.9303306 35.2281408, -3.9303275 35.2278802, -3.9303471 35.227687, -3.9304007 35.2271754, -3.9304059 35.226918, -3.9303813 35.2267385, -3.9303496 35.2265175, -3.9301805 35.2258407, -3.9300679 35.225455, -3.929915 35.2248985, -3.9298265 35.2246224, -3.9297245 35.2243814, -3.9295918 35.2241842, -3.9294603 35.2240374, -3.9292927 35.2238873, -3.9291666 35.223792, -3.9286289 35.223483, -3.9285269 35.2234096, -3.9284478 35.2233373, -3.9283794 35.2232574, -3.9282936 35.223127, -3.9281783 35.2228892, -3.928024 35.2225737)","{""highway"": ""primary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""R605"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,43328438,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9276835 35.2219104, -3.927526 35.221814, -3.9274052 35.2217351, -3.9270973 35.2215526, -3.9268385 35.2214212, -3.9264938 35.2212864, -3.9261867 35.2211933, -3.9258514 35.2211199, -3.9255966 35.2210783, -3.9254062 35.2210596, -3.9251527 35.221052, -3.9248644 35.2210574, -3.9246739 35.2210673, -3.9243226 35.2211045, -3.9239256 35.2211473, -3.9232457 35.2211955, -3.9230002 35.2212108, -3.9228394 35.2212165, -3.9227194 35.221217, -3.9226022 35.2212034, -3.9224979 35.2211793, -3.9223938 35.221139, -3.9223196 35.2210996, -3.9222755 35.2210673, -3.9221787 35.2209932, -3.9220861 35.2209086, -3.9218887 35.2207227, -3.921765 35.2206122, -3.9216927 35.2205497, -3.9216378 35.2205086, -3.9215741 35.2204676, -3.9215084 35.2204387, -3.9214252 35.2204083, -3.9213394 35.2203854, -3.9212468 35.2203658, -3.9211588 35.2203537, -3.9210539 35.2203371, -3.9209402 35.2203213, -3.9208605 35.2203036, -3.9208051 35.2202827, -3.9207456 35.2202444, -3.9207092 35.2202033, -3.920684 35.2201607, -3.9206654 35.2201104, -3.9206596 35.2200677, -3.9206611 35.2200226, -3.9206708 35.2199807, -3.9206878 35.2199419, -3.9207175 35.2199026, -3.9207509 35.2198741, -3.9207965 35.2198408, -3.9208492 35.2198181, -3.9210868 35.2197419, -3.9213167 35.219668, -3.9215372 35.2195941, -3.9217453 35.219523, -3.9218992 35.2194566, -3.9219906 35.2194089, -3.9220923 35.2193502, -3.9221623 35.2192992, -3.9222486 35.2192214, -3.9223087 35.2191559, -3.9223763 35.2190683, -3.9224309 35.2189838, -3.9224741 35.2188866, -3.9225015 35.218802, -3.9225195 35.2187174, -3.922533 35.2186303, -3.9225334 35.2185448, -3.9225267 35.2184278, -3.9225119 35.2183382, -3.9224822 35.2182381, -3.9224469 35.2181575, -3.9224115 35.2180861, -3.9223007 35.217925, -3.922209 35.2178451, -3.9220839 35.2177591)","{""highway"": ""primary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""40"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""P5211"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,43329418,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9157333 35.1938327, -3.9158934 35.1940681, -3.9160305 35.1942592, -3.9160843 35.1943231, -3.9161353 35.1943777, -3.9162299 35.194457, -3.9163769 35.1945607, -3.9164682 35.1946251, -3.9172203 35.1951055, -3.918321 35.1958074)","{""highway"": ""primary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""40"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""R605"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,43329420,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9278489 35.239633, -3.9280024 35.2398459, -3.9282175 35.2400302, -3.9283078 35.2401076, -3.9286255 35.2403451, -3.9289453 35.2406111, -3.9294617 35.2409919, -3.9296898 35.2411477, -3.9298282 35.2412506, -3.9298381 35.2412581, -3.9299082 35.2413102, -3.9299459 35.2413427)","{""highway"": ""tertiary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""P5211"", ""surface"": ""asphalt""}"
route,43329425,way,MA-01-051,,Avenue Mohammed 5 شارع محمد الخامس,False,False,LineString,"LINESTRING(-3.9278886 35.2391133, -3.9278618 35.2389947, -3.9278859 35.2387734, -3.9279073 35.2386874, -3.9279174 35.238567, -3.9278597 35.2383303, -3.9278329 35.238269, -3.9276124 35.2379903, -3.9275364 35.2378999, -3.927321 35.2377089, -3.927236 35.2376335, -3.9268184 35.2374163, -3.9266601 35.2373199, -3.9265166 35.2371862, -3.9263862 35.2370025, -3.9262005 35.2366667, -3.9261623 35.23658, -3.9260075 35.2361568, -3.9259809 35.2360421, -3.9259802 35.2358877, -3.9260104 35.2357622, -3.92607 35.2356177, -3.9261492 35.2354917, -3.9262404 35.2353887, -3.9267725 35.2348784, -3.9270366 35.2346261, -3.9272789 35.2343946, -3.9273488 35.2343321, -3.9275989 35.2341082, -3.9278375 35.2339385, -3.927911 35.2338978)","{""highway"": ""primary"", ""lanes"": ""2"", ""lit"": ""yes, Automatic, 24/7"", ""maxspeed"": ""60"", ""name"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:ar"": ""Avenue Mohammed 5 شارع محمد الخامس"", ""name:fr"": ""Avenue Mohammed 5"", ""old_ref"": ""R605"", ""oneway"": ""yes"", ""ref"": ""RP5211"", ""surface"": ""asphalt""}"
route,43329524,way,MA-01-051,,,False,False,LineString,"LINESTRING(-3.9678226 35.2408305, -3.9682102 35.2406727, -3.9683162 35.2406092, -3.9683752 35.240549, -3.9683913 35.2404986, -3.9683712 35.2404438, -3.9683296 35.2403847, -3.9682459 35.2403114, -3.9681096 35.2402324, -3.9679715 35.2401327, -3.9678991 35.2400835, -3.967832 35.2400188, -3.9677542 35.2399246, -3.9677301 35.2398512, -3.9677328 35.2397702, -3.967765 35.2396891, -3.9677918 35.2396409, -3.9677958 35.2395719, -3.9677838 35.2395029, -3.9677677 35.2394142, -3.9677583 35.2393485, -3.9677556 35.2392904, -3.9677757 35.23924, -3.967824 35.2391732, -3.967891 35.2390998, -3.9679621 35.2390166, -3.9680117 35.238929, -3.9680667 35.2388381, -3.9681003 35.2387986, -3.9681365 35.2387636, -3.9681982 35.2387329, -3.9682987 35.2387132, -3.9683953 35.2386803, -3.968512 35.2386201, -3.9686018 35.2385686, -3.968689 35.2385204, -3.9687788 35.2384864, -3.9689653 35.2384492, -3.969043 35.2384361, -3.9691329 35.2384109, -3.9693233 35.2383451, -3.969499 35.2382652, -3.969617 35.238206, -3.9697364 35.2381644, -3.9698611 35.2381206, -3.969955 35.2381261, -3.9700247 35.2381425, -3.970069 35.2381754, -3.9700905 35.238229, -3.9700837 35.2382871, -3.9700596 35.2383397, -3.9700207 35.2384525, -3.9700086 35.2385204, -3.9700086 35.2385993, -3.9700261 35.2386497, -3.9700623 35.2386968, -3.9701454 35.2387428, -3.970356 35.2388063, -3.9704941 35.2388216, -3.9705893 35.2388183, -3.9706752 35.2387855, -3.9707556 35.2387263, -3.9708468 35.2386245, -3.9709903 35.2383868, -3.9711218 35.2381677, -3.9711835 35.2381107, -3.9712425 35.238102, -3.9713122 35.2381074, -3.971398 35.2381414, -3.971516 35.2382247, -3.971685 35.2383287, -3.971909 35.2384218, -3.972023 35.2384536, -3.9721705 35.2384481, -3.9723046 35.2384284, -3.9724374 35.2384207, -3.9725433 35.238424, -3.9726184 35.2384503, -3.9726667 35.2384908, -3.9726868 35.2385576, -3.9726841 35.2386245, -3.9726587 35.2386792, -3.9726225 35.2387395, -3.9725393 35.2388172, -3.9724253 35.2388665, -3.9722765 35.2389125, -3.972086 35.2389542, -3.9719613 35.2389881, -3.9718661 35.2390221, -3.9718017 35.2390593, -3.9717588 35.2390998, -3.9717346 35.2391502, -3.9717226 35.2392017, -3.9717333 35.2392466, -3.9717521 35.2392904, -3.9717722 35.2393244, -3.9718138 35.2393474, -3.9718701 35.2393594, -3.9719573 35.2393474, -3.9720538 35.2393211, -3.9721718 35.2392806, -3.9722939 35.2392368, -3.9723971 35.2392116, -3.9724857 35.2392017, -3.9726064 35.2391897, -3.9727137 35.2391853, -3.9728384 35.2391776, -3.972943 35.2391458, -3.9730234 35.2391119, -3.9730972 35.2390621, -3.9731911 35.2389837, -3.9732689 35.2389103, -3.9733949 35.2388161, -3.9735371 35.2387165, -3.9736672 35.2385938, -3.9737999 35.2384503, -3.9738697 35.2383911, -3.9739394 35.2383386, -3.9740279 35.2382783, -3.9741473 35.2382192, -3.9743806 35.2381272, -3.9745805 35.2380472, -3.9748125 35.2379541, -3.974968 35.2378917, -3.9753234 35.2377372, -3.9756252 35.2376036, -3.9762729 35.2373024, -3.976509 35.237195, -3.9767705 35.2370833, -3.9769569 35.2370187, -3.9771755 35.2369573, -3.9773928 35.2369058, -3.9775202 35.2368697, -3.9777133 35.2368072, -3.9779601 35.2367196, -3.9782739 35.2365947, -3.9788841 35.2363406, -3.9793508 35.2361139, -3.9795989 35.2359967, -3.9797605 35.2359222, -3.9798751 35.2358696, -3.9800052 35.2358181, -3.9801621 35.2357688, -3.9803673 35.2357075, -3.9806208 35.2356571, -3.9808126 35.2356308, -3.9810205 35.2356155, -3.981231 35.2356187, -3.9813817 35.235625, -3.9815059 35.2356363, -3.9816615 35.2356702, -3.9818707 35.2357283, -3.9819847 35.2357491, -3.9820719 35.2357666, -3.9821617 35.2357699, -3.9823106 35.2357644, -3.9826392 35.2357524, -3.9829288 35.2357513, -3.9831086 35.2357392, -3.9831716 35.2357283, -3.9831981 35.2357176, -3.9832346 35.2356932, -3.983299 35.2356275, -3.9833486 35.2355629, -3.9834197 35.2354862, -3.9835149 35.2354106, -3.9836316 35.2353285, -3.9837134 35.2352857, -3.9838086 35.2352463, -3.9838864 35.2352145, -3.983987 35.2351861, -3.9840648 35.2351729, -3.9841533 35.2351718, -3.9843035 35.2351642, -3.9844416 35.2351466, -3.9845753 35.235112, -3.9846476 35.2350872, -3.98472 35.2350667, -3.9848493 35.2350342, -3.9850102 35.2350042, -3.9854419 35.2351018)","{""highway"": ""tertiary"", ""lanes"": ""2"", ""surface"": ""asphalt""}"
